PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1116134,1116134,G,/images/icons/system/accepted.gif,/images/icons/system/100_percent.gif,1,1,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,9983.36,998.09,53.2,165.98,165.98,2017-12-25 04:19 America/New_York,,EAST BEND,27018-8165,2017-12-25 08:44 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,154,CLP.ADMIN,2017-12-22 15:46 EST5EDT,20,CLP
CLP.1094070,1094070,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.02,20412909,CLOPAY TRUCK,"BOLES GARA,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,5,1552.17,19.31,348.4,828.63,844.91,2017-03-21 16:16 America/New_York,,HENDERSONVILLE,28792-5317,2017-03-21 16:16 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2966883-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,88,CLP.INTEGRATION,2017-03-21 17:51 EST5EDT,15,CLP
CLP.1078185,1078185,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.02,,CLOPAY TRUCK,"HOME DEPOT,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,7,1409.64,16.55,349.8,600.32,645.79,2016-08-10 03:43 America/New_York,,HENDERSONVILLE,28792-5317,2016-08-10 13:32 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,98,CLP.INTEGRATION,2016-08-09 18:24 EST5EDT,23,CLP
CLP.1077810,1077810,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.37,0.11,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,3720.08,107.61,53.2,119.16,119.16,2016-08-04 07:21 America/New_York,,EAST BEND,27018-8165,2016-08-04 09:35 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,81,CLP.INTEGRATION,2016-08-04 16:54 EST5EDT,17,CLP
CLP.1078342,1078342,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,929.06,15.28,53.2,119.16,119.16,2016-08-11 16:42 America/New_York,,EAST BEND,27018-8165,2016-08-12 07:31 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,129,CLP.INTEGRATION,2016-08-11 17:12 EST5EDT,18,CLP
CLP.1078515,1078515,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,20189058,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,905.96,13.46,15,33.6,33.6,2016-08-12 15:39 America/New_York,,SUMMERFIELD,27358,2016-08-12 15:39 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,52,CLP.INTEGRATION,2016-08-12 17:28 EST5EDT,6,CLP
CLP.1078859,1078859,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.33,0.07,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,3281.54,65.99,53.2,119.16,119.16,2016-08-18 05:28 America/New_York,,EAST BEND,27018-8165,2016-08-18 07:35 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,82,CLP.INTEGRATION,2016-08-18 17:00 EST5EDT,16,CLP
CLP.1077958,1077958,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,3,865.81,10.4,293,344.96,345.07,2016-08-08 04:03 America/New_York,,SUMMERFIELD,27358,2016-08-08 10:27 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,120,CLP.INTEGRATION,2016-08-05 17:15 EST5EDT,16,CLP
CLP.1090296,1090296,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.02,20360144,CLOPAY TRUCK,"PRO-TEC DO,HAMPSTEAD,NC,USA",NC,TRUCK,BOXTRUCK,2,1397.52,16.35,209,468.16,468.16,2017-01-23 17:37 America/New_York,,HAMPSTEAD,28443-3303,2017-01-23 17:37 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2544-5671,SECURE RESOURCES_ACCEPTED,CAR-200710,22,CLP.INTEGRATION,2017-01-23 17:55 EST5EDT,6,CLP
CLP.1073140,1073140,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.41,0.04,20116278,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,4115.05,44.99,152.8,339.59,339.59,2016-06-03 14:23 America/New_York,,RUTHERFORDTON,28139-8022,2016-06-03 14:23 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,61,CLP.INTEGRATION,2016-06-03 15:34 EST5EDT,11,CLP
CLP.1090076,1090076,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0.01,20356743,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,586.53,9.54,53.2,119.16,119.16,2017-01-19 16:25 America/New_York,,EAST BEND,27018-8165,2017-01-19 16:25 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,62,CLP.INTEGRATION,2017-01-22 18:09 EST5EDT,13,CLP
CLP.1090198,1090198,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.04,20358531,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1604.65,40.07,152.8,339.59,339.59,2017-01-20 16:52 America/New_York,,RUTHERFORDTON,28139-8022,2017-01-20 16:52 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.INTEGRATION,2017-01-22 18:23 EST5EDT,11,CLP
CLP.1090200,1090200,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,20358542,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,288.65,3.62,15,33.6,33.6,2017-01-20 16:56 America/New_York,,SUMMERFIELD,27358,2017-01-20 16:56 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2017-01-22 18:22 EST5EDT,5,CLP
CLP.1073431,1073431,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.67,0.15,20121545,CLOPAY TRUCK,"KEN'S DOOR,DOBSON,NC,USA",NC,TRUCK,BOXTRUCK,3,6714.78,147.76,76.5,167.66,167.66,2016-06-09 17:35 America/New_York,,DOBSON,27017-8583,2016-06-09 17:35 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2464-15681,SECURE RESOURCES_ACCEPTED,CAR-200710,130,CLP.INTEGRATION,2016-06-09 19:38 EST5EDT,28,CLP
CLP.1077811,1077811,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.01,20180082,CLOPAY TRUCK,"KEN'S DOOR,DOBSON,NC,USA",NC,TRUCK,BOXTRUCK,2,506.3,7.06,73.2,163.96,163.96,2016-08-04 16:44 America/New_York,,DOBSON,27017-8583,2016-08-04 16:44 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2464-15681,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.INTEGRATION,2016-08-04 16:50 EST5EDT,6,CLP
CLP.1090075,1090075,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.32,0.08,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,3185.8,79.96,53.2,119.16,119.16,2017-01-20 05:27 America/New_York,,EAST BEND,27018-8165,2017-01-20 07:36 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,33,CLP.INTEGRATION,2017-01-22 18:08 EST5EDT,13,CLP
CLP.1073859,1073859,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20127450,CLOPAY TRUCK,"INDEPENDEN,LEBANON,VA,USA",VA,TRUCK,BOXTRUCK,2,210.21,1.87,194.8,436.36,436.36,2016-06-15 19:00 America/New_York,,LEBANON,24266-0518,2016-06-15 19:00 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-42150-36654,SECURE RESOURCES_ACCEPTED,CAR-200710,18,CLP.INTEGRATION,2016-06-15 23:49 EST5EDT,2,CLP
CLP.1078221,1078221,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.04,20185647,CLOPAY TRUCK,"INDEPENDEN,LEBANON,VA,USA",VA,TRUCK,BOXTRUCK,3,1189.4,38.53,210.3,453.72,453.72,2016-08-10 17:02 America/New_York,,LEBANON,24266-0518,2016-08-10 17:02 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-42150-36654,SECURE RESOURCES_ACCEPTED,CAR-200710,3,CLP.INTEGRATION,2016-08-10 18:43 EST5EDT,2,CLP
CLP.1090386,1090386,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.02,,CLOPAY TRUCK,"HOME DEPOT,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,5,1384.77,19.42,268.4,509.15,515.54,2017-01-25 03:43 America/New_York,,HENDERSONVILLE,28792-5317,2017-01-25 10:51 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,100,CLP.INTEGRATION,2017-01-24 20:24 EST5EDT,15,CLP
CLP.1073673,1073673,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20125004,CLOPAY TRUCK,"TMS CUSTOM,DANVILLE,VA,USA",VA,TRUCK,BOXTRUCK,5,197.24,1.2,240.8,324.69,310.8,2016-06-13 17:25 America/New_York,,DANVILLE,24540,2016-06-13 17:25 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-297233,SECURE RESOURCES_ACCEPTED,CAR-200710,17,CLP.INTEGRATION,2016-06-13 19:27 EST5EDT,4,CLP
CLP.1078860,1078860,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0.01,20194899,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,492.51,13.73,32.9,73.7,73.7,2016-08-18 16:27 America/New_York,,ASHEBORO,27205-0994,2016-08-18 16:27 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,19,CLP.INTEGRATION,2016-08-18 16:56 EST5EDT,6,CLP
CLP.1090650,1090650,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0,20365393,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,583.83,2.81,15,33.6,33.6,2017-01-27 17:18 America/New_York,,SUMMERFIELD,27358,2017-01-27 17:18 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,60,CLP.INTEGRATION,2017-01-28 05:38 EST5EDT,5,CLP
CLP.1073626,1073626,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.02,20123862,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,3,987.94,20.06,20,39.2,39.2,2016-06-10 14:47 America/New_York,,SUMMERFIELD,27358,2016-06-10 14:47 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.INTEGRATION,2016-06-10 16:44 EST5EDT,11,CLP
CLP.1079217,1079217,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,,CLOPAY TRUCK,"BLUE RIDGE,LAKE TOXAW,NC,USA",NC,TRUCK,BOXTRUCK,5,907.92,16.37,369.2,655.2,623.62,2016-08-24 03:43 America/New_York,,LAKE TOXAWAY,28747-9569,2016-08-24 12:32 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-475824-131317,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.INTEGRATION,2016-08-23 17:42 EST5EDT,14,CLP
CLP.1091173,1091173,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.03,,CLOPAY TRUCK,"PRO-TEC DO,HAMPSTEAD,NC,USA",NC,TRUCK,BOXTRUCK,2,1620.83,25.8,209,468.16,468.16,2017-02-07 03:06 America/New_York,,HAMPSTEAD,28443-3303,2017-02-07 07:32 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2544-5671,SECURE RESOURCES_ACCEPTED,CAR-200710,8,CLP.INTEGRATION,2017-02-06 16:45 EST5EDT,7,CLP
CLP.1117087,1117087,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.3,0.3,,CLOPAY TRUCK,"KEN'S DOOR,DOBSON,NC,USA",NC,TRUCK,BOXTRUCK,3,3019.35,301.65,76.5,233.53,233.53,2018-01-12 05:00 America/New_York,,DOBSON,27017-8583,2018-01-12 09:17 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2464-15681,SECURE RESOURCES_ACCEPTED,CAR-200710,71,CLP.ADMIN,2018-01-11 14:49 EST5EDT,18,CLP
CLP.1106626,1106626,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.24,0.07,20579391,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,2448.74,73.53,152.8,418.41,418.41,2017-08-25 09:17 America/New_York,,RUTHERFORDTON,28139-8022,2017-08-25 09:17 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,58,CLP.INTEGRATION,2017-08-25 09:38 EST5EDT,14,CLP
CLP.1096245,1096245,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.03,20438889,CLOPAY TRUCK,"HOME DEPOT,GREENSBORO,NC,USA",NC,TRUCK,BOXTRUCK,5,1015.9,34.89,298.6,462.83,456.94,2017-04-17 16:14 America/New_York,,GREENSBORO,27406-4446,2017-04-17 16:14 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-29720,SECURE RESOURCES_ACCEPTED,CAR-200710,9,CLP.INTEGRATION,2017-04-17 17:37 EST5EDT,4,CLP
CLP.1072135,1072135,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.27,0.06,,CLOPAY TRUCK,"HOME DEPOT,WINSTON SA,NC,USA",NC,TRUCK,BOXTRUCK,3,2673.67,57.11,74.1,121.97,122.19,2016-05-19 08:28 America/New_York,,WINSTON SALEM,27103-1309,2016-05-19 11:35 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-2411,SECURE RESOURCES_ACCEPTED,CAR-200710,94,CLP.INTEGRATION,2016-05-19 17:49 EST5EDT,21,CLP
CLP.1057366,1057366,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.02,19886207,CLOPAY TRUCK,"BLUE RIDGE,LAKE TOXAW,NC,USA",NC,TRUCK,BOXTRUCK,4,1850.74,22.19,308.4,739.12,761.4,2015-10-20 15:53 America/New_York,,LAKE TOXAWAY,28747-9569,2015-10-20 11:09 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-475824-131317,SECURE RESOURCES_ACCEPTED,CAR-200710,67,CLP.INTEGRATION,2015-10-20 18:00 EST5EDT,19,CLP
CLP.1117120,1117120,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.55,0.55,20724700,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,5509.93,550.91,32.9,102.64,102.64,2018-01-11 17:37 America/New_York,,ASHEBORO,27205-0994,2018-01-11 17:37 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,40,CLP.INTEGRATION,2018-01-11 18:35 EST5EDT,9,CLP
CLP.1096115,1096115,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20436318,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,0,0,32.9,102,102,2017-04-13 16:11 America/New_York,,ASHEBORO,27205-0994,2017-04-13 16:11 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,2,CLP.INTEGRATION,2017-04-13 18:08 EST5EDT,2,CLP
CLP.1071766,1071766,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0.01,20096738,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,569.78,6.36,15,33.6,33.6,2016-05-16 07:38 America/New_York,,SUMMERFIELD,27358,2016-05-16 07:38 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,41,CLP.INTEGRATION,2016-05-16 08:15 EST5EDT,6,CLP
CLP.1056024,1056024,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.22,0.03,,CLOPAY TRUCK,"KEN'S DOOR,DOBSON,NC,USA",NC,TRUCK,BOXTRUCK,3,2165.51,25.51,76.5,211.07,211.07,2015-10-02 05:31 America/New_York,,DOBSON,27017-8583,2015-10-02 08:31 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2464-15681,SECURE RESOURCES_ACCEPTED,CAR-200710,57,CLP.INTEGRATION,2015-10-01 19:15 EST5EDT,17,CLP
CLP.1117207,1117207,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.45,0.45,20725880,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,4501.22,449.93,152.8,472.99,472.99,2018-01-12 16:49 America/New_York,,RUTHERFORDTON,28139-8022,2018-01-12 16:49 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,88,CLP.INTEGRATION,2018-01-12 16:59 EST5EDT,16,CLP
CLP.1106902,1106902,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.43,0.3,20584194,CLOPAY TRUCK,"TMS CUSTOM,TROUTMAN,NC,USA",NC,TRUCK,BOXTRUCK,2,4301.5,301.06,80.4,221.9,221.9,2017-08-30 10:25 America/New_York,,TROUTMAN,28166,2017-08-30 10:25 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-308343,SECURE RESOURCES_ACCEPTED,CAR-200710,4,CLP.INTEGRATION,2017-08-30 11:30 EST5EDT,1,CLP
CLP.1071774,1071774,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.02,20097075,CLOPAY TRUCK,"TMS CUSTOM,GRAHAM,NC,USA",NC,TRUCK,BOXTRUCK,4,1297.85,17.64,394.9,469.17,471.74,2016-05-16 17:00 America/New_York,,GRAHAM,27253,2016-05-16 17:00 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-296299,SECURE RESOURCES_ACCEPTED,CAR-200710,13,CLP.INTEGRATION,2016-05-16 18:25 EST5EDT,5,CLP
CLP.1056019,1056019,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.26,0.03,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,4,2575.01,29.21,295.4,437.66,437.8,2015-10-02 04:33 America/New_York,,SUMMERFIELD,27358,2015-10-02 11:37 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,26,CLP.INTEGRATION,2015-10-02 17:33 EST5EDT,11,CLP
CLP.1116794,1116794,G,/images/icons/system/accepted.gif,/images/icons/system/90_percent.gif,0.87,0.87,,CLOPAY TRUCK,"GARAGE DOO,MORGANTON,NC,USA",NC,TRUCK,BOXTRUCK,4,8664.91,866.29,361.5,750.98,751.14,2018-01-10 02:49 America/New_York,,MORGANTON,28655-4166,2018-01-10 13:32 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-10891-9425,SECURE RESOURCES_ACCEPTED,CAR-200710,80,CLP.ADMIN,2018-01-09 16:46 EST5EDT,22,CLP
CLP.1112090,1112090,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.44,0.18,20656147,CLOPAY TRUCK,"TMS CUSTOM,HICKORY,NC,USA",NC,TRUCK,BOXTRUCK,2,4371.6,180.28,100.5,277.38,277.38,2017-11-03 07:43 America/New_York,,HICKORY,28602,2017-11-03 07:43 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-311515,SECURE RESOURCES_ACCEPTED,CAR-200710,5,CLP.INTEGRATION,2017-11-03 08:23 EST5EDT,1,CLP
CLP.1107377,1107377,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.23,0.06,20591793,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,3,2277.69,58.66,58.2,153.74,153.74,2017-09-07 16:27 America/New_York,,EAST BEND,27018-8165,2017-09-07 16:27 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,92,CLP.INTEGRATION,2017-09-07 19:31 EST5EDT,23,CLP
CLP.1073857,1073857,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.03,20127354,CLOPAY TRUCK,"HERITAGE G,FRANKLIN,NC,USA",NC,TRUCK,BOXTRUCK,5,1635.96,30.28,283,585.09,585.09,2016-06-14 16:48 America/New_York,,FRANKLIN,28734-4009,2016-06-14 16:48 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-6814-287985,SECURE RESOURCES_ACCEPTED,CAR-200710,53,CLP.INTEGRATION,2016-06-14 17:57 EST5EDT,11,CLP
CLP.1119691,1119691,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.55,0.55,,CLOPAY TRUCK,"BLUE RIDGE,LAKE TOXAW,NC,USA",NC,TRUCK,BOXTRUCK,5,5470.86,546.81,337.8,863.62,850.2,2018-02-13 14:49 America/New_York,2/13/2018 16:07,LAKE TOXAWAY,28747-9569,2018-02-14 14:03 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-475824-131317,SECURE RESOURCES_ACCEPTED,CAR-200710,100,CLP.ADMIN,2018-02-13 14:50 EST5EDT,15,CLP
CLP.1106852,1106852,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.11,0.01,20583467,CLOPAY TRUCK,"BOLES GARA,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,5,1106.77,10.27,327.8,709.32,715.94,2017-08-29 16:06 America/New_York,,HENDERSONVILLE,28792-5317,2017-08-29 16:06 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2966883-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,71,CLP.INTEGRATION,2017-08-29 19:15 EST5EDT,20,CLP
CLP.1095739,1095739,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.3,0.07,20431130,CLOPAY TRUCK,"HERITAGE G,FRANKLIN,NC,USA",NC,TRUCK,BOXTRUCK,7,2985.25,69.15,283.3,810.19,802.43,2017-04-07 15:38 America/New_York,,FRANKLIN,28734-4009,2017-04-07 15:38 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-6814-287985,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.INTEGRATION,2017-04-07 17:10 EST5EDT,18,CLP
CLP.1057343,1057343,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.01,19885626,CLOPAY TRUCK,"FAIRBORN E,RALEIGH,NC,USA",NC,TRUCK,BOXTRUCK,3,518.05,9.79,337.1,588.67,589.38,2015-10-19 15:52 America/New_York,,RALEIGH,27617-4753,2015-10-20 10:06 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-846837-146817,SECURE RESOURCES_ACCEPTED,CAR-200710,4,CLP.INTEGRATION,2015-10-19 17:34 EST5EDT,4,CLP
CLP.1119207,1119207,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.35,0.35,20752418,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,3539.37,353.9,32.9,102.64,102.64,2018-02-08 16:08 America/New_York,,ASHEBORO,27205-0994,2018-02-08 16:08 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,25,CLP.INTEGRATION,2018-02-08 17:18 EST5EDT,8,CLP
CLP.1106918,1106918,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,20584263,CLOPAY TRUCK,"HOME DEPOT,DANVILLE,VA,USA",VA,TRUCK,BOXTRUCK,2,406.14,2.84,49.1,135.52,135.52,2017-09-06 15:41 America/New_York,,DANVILLE,24540-5947,2017-09-06 15:41 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-109995,SECURE RESOURCES_ACCEPTED,CAR-200710,7,CLP.INTEGRATION,2017-09-06 16:45 EST5EDT,2,CLP
CLP.1094380,1094380,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.21,0.06,20417006,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,2106.5,59.46,152.8,469.96,567.3,2017-03-24 13:25 America/New_York,,RUTHERFORDTON,28139-8022,2017-03-24 13:25 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,86,CLP.INTEGRATION,2017-03-24 15:26 EST5EDT,17,CLP
