PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1078300,1078300,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,20186382,CLOPAY TRUCK,"MOORE'S FE,PONTOTOC,MS,USA",MS,TRUCK,BOXTRUCK,4,351.55,3.15,230.8,488.93,487.75,2016-08-10 11:47 America/Chicago,,PONTOTOC,38863-3103,2016-08-10 11:47 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-44592-39396,SECURE RESOURCES_ACCEPTED,CAR-200710,41,CLP.INTEGRATION,2016-08-10 14:39 EST5EDT,5,CLP
CLP.1077768,1077768,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.01,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,1383.7,7.86,125.2,360.88,360.88,2016-08-03 06:29 America/Chicago,,SEARCY,72143-6914,2016-08-04 07:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,56,CLP.INTEGRATION,2016-08-03 16:17 EST5EDT,9,CLP
CLP.1076812,1076812,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.02,20165301,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,4,1878.74,23.63,214.6,505.09,504.79,2016-07-21 11:07 America/Chicago,,CLEVELAND,38732-3205,2016-07-21 11:07 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,43,CLP.INTEGRATION,2016-07-21 12:41 EST5EDT,9,CLP
CLP.1115472,1115472,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.66,0.66,,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,5,6623.22,662.12,218.7,597.93,510.72,2017-12-14 03:54 America/Chicago,,LEXINGTON,38351-7345,2017-12-15 13:21 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,93,CLP.NBROOKS,2017-12-14 15:26 EST5EDT,17,CLP
CLP.1076937,1076937,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.01,,CLOPAY TRUCK,"WELLS OVER,PARAGOULD,AR,USA",AR,TRUCK,BOXTRUCK,4,524.31,9.51,351.4,667.38,668.85,2016-07-22 03:58 America/Chicago,,PARAGOULD,72450-9730,2016-07-25 11:37 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2944859-292103,SECURE RESOURCES_ACCEPTED,CAR-200710,56,CLP.INTEGRATION,2016-07-22 15:07 EST5EDT,8,CLP
CLP.1114967,1114967,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.52,0.52,20694601,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,5228.83,522.85,120.3,457.14,457.14,2017-12-08 14:21 America/Chicago,,SEARCY,72143-6914,2017-12-08 14:21 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,22,CLP.INTEGRATION,2017-12-08 15:52 EST5EDT,5,CLP
CLP.1115382,1115382,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.67,0.67,20699903,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,6655.31,665.12,0,0,647.9,2017-12-13 15:32 America/Chicago,,GREENVILLE,38701-7737,2017-12-13 15:32 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,140,CLP.INTEGRATION,2017-12-13 17:44 EST5EDT,20,CLP
CLP.1114875,1114875,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.28,0.28,,CLOPAY TRUCK,"GARAGE DOO,MC KENZIE,TN,USA",TN,TRUCK,BOXTRUCK,2,2819.54,281.81,108.1,410.78,410.78,2017-12-07 03:51 America/Chicago,,MC KENZIE,38201-5325,2017-12-08 08:01 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-52956-47293,SECURE RESOURCES_ACCEPTED,CAR-200710,35,CLP.NBROOKS,2017-12-07 15:00 EST5EDT,5,CLP
CLP.1112727,1112727,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,1424.65,3.26,225.5,632.81,632.81,2017-11-10 04:18 America/Chicago,,SEARCY,72143-6914,2017-11-13 10:42 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.NBROOKS,2017-11-10 15:26 EST5EDT,8,CLP
CLP.1113076,1113076,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.02,20669681,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,1236.89,19.5,175.9,633.37,633.37,2017-11-15 13:54 America/Chicago,,GREENVILLE,38701-7737,2017-11-15 13:54 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,35,CLP.INTEGRATION,2017-11-15 15:39 EST5EDT,8,CLP
CLP.1112160,1112160,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.01,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,5,1411.22,8.95,269.5,713.33,713.15,2017-11-03 04:31 America/Chicago,,SEARCY,72143-6914,2017-11-06 13:24 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.NBROOKS,2017-11-03 14:04 EST5EDT,15,CLP
CLP.1116959,1116959,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.32,0.32,,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,4,3240.71,323.96,306.2,826.88,820.04,2018-01-10 04:08 America/Chicago,,CLEVELAND,38732-3205,2018-01-11 22:59 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,24,CLP.NBROOKS,2018-01-10 13:24 EST5EDT,5,CLP
CLP.1117622,1117622,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.1,20731075,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,2,957.94,95.78,96,364.8,364.8,2018-01-18 13:55 America/Chicago,,LEXINGTON,38351-7345,2018-01-18 13:55 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,8,CLP.INTEGRATION,2018-01-18 16:35 EST5EDT,1,CLP
CLP.1117307,1117307,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.41,0.41,20726819,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,4144.1,414.26,210.6,628.71,619.4,2018-01-15 14:07 America/Chicago,,SEARCY,72143-6914,2018-01-15 14:07 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,53,CLP.INTEGRATION,2018-01-15 15:47 EST5EDT,9,CLP
CLP.1075974,1075974,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.01,,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,2,317.78,5.86,96,282.24,282.24,2016-07-13 11:41 America/Chicago,,LEXINGTON,38351-1919,2016-07-13 14:36 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-65892,SECURE RESOURCES_ACCEPTED,CAR-200710,47,CLP.INTEGRATION,2016-07-13 14:30 EST5EDT,7,CLP
CLP.1077457,1077457,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.02,20174277,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,5,1724.67,23.42,361.7,708.54,799.68,2016-07-29 11:18 America/Chicago,,SEARCY,72143-6914,2016-07-29 11:18 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,77,CLP.INTEGRATION,2016-07-29 13:10 EST5EDT,9,CLP
CLP.1111000,1111000,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,862.83,5.84,120.3,440.3,440.3,2017-10-20 04:12 America/Chicago,,SEARCY,72143-6914,2017-10-23 07:50 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,113,CLP.NBROOKS,2017-10-20 14:42 EST5EDT,11,CLP
CLP.1114153,1114153,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.6,0.6,,CLOPAY TRUCK,"PRECISION ,FULTON,MS,USA",MS,TRUCK,BOXTRUCK,5,6034.46,603.28,322.2,855.95,855.95,2017-12-01 02:23 America/Chicago,,FULTON,38843-1416,2017-12-04 13:08 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-10543-177042,SECURE RESOURCES_ACCEPTED,CAR-200710,52,CLP.NBROOKS,2017-12-01 13:05 EST5EDT,9,CLP
CLP.1098755,1098755,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,20474407,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,3,83.9,1.48,134.1,481.47,481.47,2017-05-18 18:40 America/Chicago,,CLEVELAND,38732-3205,2017-05-18 18:40 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2017-05-18 21:29 EST5EDT,3,CLP
CLP.1099393,1099393,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0,20482367,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,606.31,2.31,200.3,586.7,586.7,2017-05-26 13:57 America/Chicago,,SEARCY,72143-6914,2017-05-26 13:57 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,106,CLP.INTEGRATION,2017-05-26 15:40 EST5EDT,12,CLP
CLP.1099293,1099293,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.01,20481436,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,715.67,12.44,170.8,624.03,624.03,2017-05-25 15:16 America/Chicago,,GREENVILLE,38701-7737,2017-05-25 15:16 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,22,CLP.INTEGRATION,2017-05-25 17:16 EST5EDT,6,CLP
CLP.1099181,1099181,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.41,0.18,20480215,CLOPAY TRUCK,"TMS CUSTOM,TUPELO,MS,USA",MS,TRUCK,BOXTRUCK,5,4125.34,176.26,119.1,414.49,414.49,2017-05-24 15:51 America/Chicago,,TUPELO,38801,2017-05-24 15:51 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2187839-304858,SECURE RESOURCES_ACCEPTED,CAR-200710,21,CLP.INTEGRATION,2017-05-24 18:58 EST5EDT,4,CLP
CLP.1098113,1098113,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,20464999,CLOPAY TRUCK,"GARAGE DOO,MC KENZIE,TN,USA",TN,TRUCK,BOXTRUCK,3,371.75,4.63,142,457.68,457.68,2017-05-10 15:23 America/Chicago,,MC KENZIE,38201-5325,2017-05-10 15:23 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-52956-47293,SECURE RESOURCES_ACCEPTED,CAR-200710,38,CLP.INTEGRATION,2017-05-11 00:35 EST5EDT,8,CLP
CLP.1098354,1098354,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0.01,20467990,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,478.98,12,205.5,596.21,596.21,2017-05-12 16:01 America/Chicago,,SEARCY,72143-6914,2017-05-12 16:01 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.INTEGRATION,2017-05-12 18:22 EST5EDT,8,CLP
CLP.1099602,1099602,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.27,0.07,20486195,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,4,2713.18,66.06,210.5,541.87,540.95,2017-05-31 15:18 America/Chicago,,NEWBERN,38059-1240,2017-05-31 15:18 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,44,CLP.INTEGRATION,2017-05-31 17:03 EST5EDT,16,CLP
CLP.1098864,1098864,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.3,0.02,20475487,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,2994.8,16.82,120.3,440.3,440.3,2017-05-19 15:45 America/Chicago,,SEARCY,72143-6914,2017-05-19 15:45 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,78,CLP.INTEGRATION,2017-05-19 18:00 EST5EDT,8,CLP
CLP.1100216,1100216,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0.01,,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,4,476.41,6.63,169.7,467.2,467.2,2017-06-07 04:47 America/Chicago,,NEWBERN,38059-1240,2017-06-08 09:31 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,70,CLP.ADMIN,2017-06-08 09:44 EST5EDT,11,CLP
CLP.1116545,1116545,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.57,0.57,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,5732.17,573.06,175,561.07,561.07,2018-01-05 04:21 America/Chicago,,SEARCY,72143-6914,2018-01-08 10:32 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.NBROOKS,2018-01-05 15:23 EST5EDT,8,CLP
CLP.1113187,1113187,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,841.37,6.48,170.5,506.35,506.35,2017-11-17 05:07 America/Chicago,,LEXINGTON,38351-7345,2017-11-17 14:07 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,73,CLP.NBROOKS,2017-11-17 08:34 EST5EDT,14,CLP
CLP.1113731,1113731,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.43,0.43,20678778,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,4272.14,427.11,120.3,457.14,457.14,2017-11-22 17:49 America/Chicago,,SEARCY,72143-6914,2017-11-22 17:49 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,43,CLP.INTEGRATION,2017-11-22 19:08 EST5EDT,8,CLP
CLP.1114039,1114039,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.14,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,1369.93,136.88,170.8,647.9,647.9,2017-11-29 04:11 America/Chicago,,GREENVILLE,38701-7737,2017-11-30 09:21 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,52,CLP.NBROOKS,2017-11-29 15:19 EST5EDT,7,CLP
CLP.1114250,1114250,G,/images/icons/system/accepted.gif,/images/icons/system/80_percent.gif,0.8,0.8,20686292,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,7996.47,799.44,0,0,621.87,2017-12-01 12:34 America/Chicago,,SEARCY,72143-6914,2017-12-01 12:34 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,86,CLP.INTEGRATION,2017-12-01 14:43 EST5EDT,10,CLP
CLP.1116148,1116148,G,/images/icons/system/accepted.gif,/images/icons/system/80_percent.gif,0.77,0.77,20712331,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,7736.2,773.38,120.3,457.14,457.14,2017-12-22 16:30 America/Chicago,,SEARCY,72143-6914,2017-12-22 16:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,96,CLP.INTEGRATION,2017-12-22 18:53 EST5EDT,11,CLP
CLP.1116435,1116435,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.4,0.4,,CLOPAY TRUCK,"SEPTEMBER ,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,5,4004.05,400.22,200.9,564.11,564.11,2018-01-04 04:09 America/Chicago,,LEXINGTON,38351-7345,2018-01-05 22:45 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-804837-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.NBROOKS,2018-01-04 14:42 EST5EDT,6,CLP
CLP.1116334,1116334,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.39,0.39,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,3920.19,391.87,297.7,889.01,889.01,2018-01-03 04:04 America/Chicago,,GREENVILLE,38701-7737,2018-01-04 12:50 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,40,CLP.NBROOKS,2018-01-03 15:48 EST5EDT,6,CLP
CLP.1113285,1113285,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0.01,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,453.35,6.94,249.5,702.62,702.62,2017-11-17 03:40 America/Chicago,,SEARCY,72143-6914,2017-11-20 10:51 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,48,CLP.NBROOKS,2017-11-17 14:11 EST5EDT,8,CLP
CLP.1107123,1107123,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,20587370,CLOPAY TRUCK,"HOME DEPOT,LITTLE ROC,AR,USA",AR,TRUCK,BOXTRUCK,4,265.77,2.02,228.8,700.15,700.15,2017-09-01 10:30 America/Chicago,,LITTLE ROCK,72211-3362,2017-09-01 10:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1007-14270,SECURE RESOURCES_ACCEPTED,CAR-200710,62,CLP.INTEGRATION,2017-09-01 12:36 EST5EDT,7,CLP
CLP.1111659,1111659,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20648776,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,160.44,0,120.3,440.3,440.3,2017-10-27 13:06 America/Chicago,,SEARCY,72143-6914,2017-10-27 13:06 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,89,CLP.INTEGRATION,2017-10-27 15:32 EST5EDT,10,CLP
CLP.1106547,1106547,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20578336,CLOPAY TRUCK,"TMS CUSTOM,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,2,23.55,1.93,96,351.36,351.36,2017-08-24 13:58 America/Chicago,,LEXINGTON,38351,2017-08-24 13:58 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2211841-304498,SECURE RESOURCES_ACCEPTED,CAR-200710,13,CLP.INTEGRATION,2017-08-24 15:13 EST5EDT,1,CLP
CLP.1106670,1106670,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.02,20579926,CLOPAY TRUCK,"LBM ADVANT,HEBER SPRI,AR,USA",AR,TRUCK,BOXTRUCK,3,726.13,18.27,151.5,554.48,554.48,2017-08-25 14:37 America/Chicago,,HEBER SPRINGS,72543,2017-08-25 14:37 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2906841-288808,SECURE RESOURCES_ACCEPTED,CAR-200710,100,CLP.INTEGRATION,2017-08-25 15:47 EST5EDT,17,CLP
CLP.1108734,1108734,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.23,0.01,20609096,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,5,2301.67,10.67,381.8,918.84,1519.63,2017-09-22 13:59 America/Chicago,,SEARCY,72143-6914,2017-09-22 13:59 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,66,CLP.INTEGRATION,2017-09-22 16:29 EST5EDT,16,CLP
CLP.1109878,1109878,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.02,20623756,CLOPAY TRUCK,"TMS CUSTOM,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,5,1373.14,15.12,171.2,488.98,488.98,2017-10-05 15:20 America/Chicago,,LEXINGTON,38351,2017-10-05 15:20 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2211841-304498,SECURE RESOURCES_ACCEPTED,CAR-200710,61,CLP.INTEGRATION,2017-10-05 18:14 EST5EDT,11,CLP
CLP.1112075,1112075,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,20655000,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,5,908.53,6.05,338,854.61,862.84,2017-11-02 13:23 America/Chicago,,CLEVELAND,38732-3205,2017-11-02 13:23 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,60,CLP.INTEGRATION,2017-11-03 06:38 EST5EDT,8,CLP
CLP.1109751,1109751,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0.01,20621492,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,370.25,5.19,199,675.64,675.64,2017-10-04 12:14 America/Chicago,,GREENVILLE,38701-7737,2017-10-04 12:14 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,66,CLP.INTEGRATION,2017-10-04 14:15 EST5EDT,8,CLP
CLP.1111563,1111563,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20647089,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,5,812.49,12.93,212,699.43,699.43,2017-10-26 13:48 America/Chicago,,GREENVILLE,38701-7737,2017-10-26 13:48 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,19,CLP.INTEGRATION,2017-10-27 06:44 EST5EDT,7,CLP
CLP.1111968,1111968,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20653634,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,2,45.45,3.04,85.6,313.3,313.3,2017-11-01 14:48 America/Chicago,,NEWBERN,38059-1240,2017-11-01 14:48 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,2,CLP.INTEGRATION,2017-11-01 17:43 EST5EDT,2,CLP
CLP.1120784,1120784,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.15,0.15,20766628,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,5,1545.06,154.46,171.2,507.68,507.68,2018-02-22 14:00 America/Chicago,,LEXINGTON,38351-7345,2018-02-22 14:00 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,27,CLP.INTEGRATION,2018-02-22 15:33 EST5EDT,10,CLP
CLP.1100894,1100894,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,150.19,4.08,170.8,624.03,624.03,2017-06-15 04:19 America/Chicago,,GREENVILLE,38701-7737,2017-06-16 09:13 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,32,CLP.NBROOKS,2017-06-15 15:50 EST5EDT,7,CLP
CLP.1120064,1120064,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.26,0.26,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,2626.96,262.61,120.3,457.14,457.14,2018-02-16 14:08 America/Chicago,2/16/2018 16:09,SEARCY,72143-6914,2018-02-19 08:00 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,33,CLP.ADMIN,2018-02-16 15:09 EST5EDT,7,CLP
